Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Chile,CHL,0.9126309734513279,1.08841147540984,1.18538173076923,1.6836261173184401,1.62104041835358,0.7622217352342159,1.03419252490421,1.39628934215413,1.59899337081491,2.18036969852349,2.9036709871794897,3.4509878043589697,2.5325893205657,2.0355959237212797,1.9622527479691299,1.77028853935099,1.88910488187426,2.22554076846999,2.60402297930697,2.98856851429107,3.31138878179731,3.78347937303133,4.59643275588836,4.92977731301185,5.70084252958256,7.3447063319303405,7.80395722216024,8.49523609224679,8.157743018140739,7.517379449703211,7.786093215184711,7.09799239603742,6.973681143510319,7.56434598396008,9.921039285761161,12.296481204607302,15.478802480580802,17.3605968179255,17.963849627857396,17.238949844462102,21.8537551220071,25.2251992029442,26.7122320056702,27.8384345259474,26.054162996072897,24.3919085308785,25.0339863130847,27.7746461078319,29.823113353274895,
China,CHN,9.26029734340726,9.98009586481436,11.3687586299051,13.8544284708957,14.4182133387722,16.343155177976097,15.394045534150598,17.4938098826569,14.9540752829268,17.8280594413043,19.1149211575,19.586638243254,20.5089699858779,23.0686747153257,25.9946510957143,30.948802813265303,30.075810010724602,27.2972974764574,31.235363120781898,34.7768051311741,36.0857912565966,38.33733180836239,42.6915712711146,44.4731282436762,56.4324670005917,73.4547898220508,86.37467175037891,96.160395295182,102.904309755408,109.399726727106,121.134686960524,133.93957188653002,147.05500150815502,166.028796566268,195.534700496327,228.596589236054,275.21317733551604,355.034242523825,459.430684876308,510.17024328834503,608.716452742124,755.1500425597769,853.2230724141759,957.0405758739789,1043.85291532376,1101.5542352468901,1113.79456693506,1214.34914481861,1360.81518646379,
Colombia,COL,0.719836046019887,0.782038097053674,0.8671358732684861,1.03157600003394,1.23700295836419,1.30986339018673,1.5341403660469801,1.94709606191297,2.3263511958050898,2.79404112502732,3.34007356440481,3.63883668690309,3.8968039721748,3.87298227815997,3.8253120737967103,3.4894411351983003,3.49424896839712,3.6373307085088697,3.92125500504223,3.95400802003938,4.78440907099908,4.91755659110655,5.84189854433172,6.64468048025747,8.17035008460364,9.25072793830387,9.71601092778087,10.665950827125501,9.844373994116639,8.61861586847685,9.98865773307271,9.82117495955442,9.79630038047851,9.4641378693223,11.708152234967699,14.5180960251663,16.1189825603139,20.5706860699301,24.1710969502894,23.249413411968398,28.6103648654545,33.4454039093586,37.057442170306,38.18666088388,38.1112119657445,29.348174824077898,28.282500988745802,31.1789874617096,33.1047040087878,
Comoros,COM,,,,,,,,,,,0.0212218226429847,0.0196349967670007,0.0184008995643686,0.0191621958375365,0.0184697209997414,0.0196726077061972,0.027919769681463903,0.0337525870616968,0.0356500026691673,0.0341476764044268,0.0429622147743446,0.0424108796562976,0.0457388578924144,0.0452881443084162,0.0319189200353123,0.039846178955868596,0.0396053797633321,0.0364445589702365,0.0370106776043329,0.0382454989945311,0.0350264287687331,0.037818091335576204,0.0423962976722333,0.0545658929044587,0.0632570092207793,0.0653584808745573,0.0697810988051543,0.0794621676487681,0.09119674287138368,0.0901711442285944,0.09070931303135212,0.10217468334257301,0.10159012054202801,0.11159063417772698,0.11480580154763301,0.0965640593037584,0.101214732379343,0.10747784609556,0.11779550486529901,
"Congo, Dem. Rep.",COD,0.487768491017964,0.559477035928144,0.6173712814371259,0.787023946107784,0.959696017964072,1.02373431736527,0.9648583224992121,1.2344424763572701,1.53726080023923,1.5068422236366301,1.43949274948647,1.25378210382202,1.36516673711676,1.1006712650448098,0.7857729193203429,0.71950426160071,0.8095367168217691,0.766162547257705,0.8861299976741579,0.9021862775259779,0.934976458036997,0.962543687251075,0.8227343907266791,1.07062599367425,0.5820382248282021,0.564343937610491,0.577145493962404,0.6090840548187839,0.621559126989747,0.471125942727273,1.90880463057971,0.743818910033333,0.872803852514034,0.893756705987754,1.0297483481223,1.19644846679102,1.44519024679315,1.6737071816379998,1.97885158738942,1.8648373312424098,2.1565720044463403,2.58397491988233,2.93062358263886,3.26797452976453,3.59090402659328,3.79177049000794,3.71347999745225,3.80192656258845,4.72275352909218,
"Congo, Rep.",COG,0.0274960699858595,0.032212801932359904,0.0410669262898009,0.0541973362481063,0.05853646353548041,0.076710267901869,0.07545496005480519,0.0765224030636477,0.08787717712908831,0.119874966595053,0.170579684954659,0.19935123259230603,0.21606405665395303,0.209727428961527,0.21935813664072598,0.21608725414189,0.184926821468181,0.22977536492796197,0.22125363133347603,0.238959302194868,0.27987460505822803,0.272485359273382,0.293322271411506,0.191897003240865,0.176936542504053,0.21160039779752898,0.25406976880569804,0.23227189912645801,0.194948129660762,0.23539095639412197,0.321991055039332,0.27942597830809696,0.301999373877492,0.34958688080512,0.464862892136969,0.6087003176116239,0.773126131093322,0.839468828406224,1.18590132809951,0.9593537550750629,1.20078804386232,1.44256071796639,1.36779301235919,1.4085851348068998,1.41774379822619,0.8553154580399509,0.903584807090357,0.8701334800219759,1.12636826940393,
Costa Rica,CRI,0.0984830158490566,0.10771529022910399,0.123825169555388,0.15289161852319902,0.166654475409836,0.19608634655776,0.24125554259043197,0.30724270128354697,0.35232088098016295,0.403551932322054,0.48314470011668603,0.26238070742948,0.260662125501581,0.31467701038102697,0.366047645887179,0.391920396039604,0.441898387096774,0.45329520471562795,0.46146298984034795,0.5251025767476271,0.5711687786759889,0.716899967001552,0.852859342053123,0.953729772310523,1.04326193254203,1.15134727857262,1.1618286652063,1.25520714879622,1.36174052972511,1.41956233429011,1.4949514493332,1.5913363440569201,1.65047955927964,1.7196009811117199,1.8528955524627202,1.99482610843726,2.26027217652812,2.67439725641217,3.0612927059096697,3.05623611230307,3.7268614024317803,4.2262697840385,4.64731282855589,4.97450881116953,5.0577769837746205,5.47759944785095,5.71579924341805,5.817454921833519,6.01301061156294,
Cote d'Ivoire,CIV,0.145548299024143,0.15841282620893302,0.18494005997755802,0.25084212348557,0.307015190106383,0.389383919026806,0.46620537077763,0.6265067857865341,0.7900524897864399,0.9142935857947658,1.01756154418127,0.843258848385263,0.7567109766611291,0.683818541853642,0.6841638714545399,0.697765006933578,0.915830220536237,1.0087653189328698,1.0255170459986,0.97574106140812,1.07958501069547,1.04926289154927,1.1152971316073998,1.10457594689412,0.8313557450252129,1.1000146839497,1.21392349387863,1.17221427061278,1.2612033728857202,1.23766398229265,1.07170224626859,1.11925608272962,1.23469192161359,1.53066025602533,1.65544418465192,1.70849289274555,1.78008877964987,2.03436353196174,2.42249030996283,2.42774938620625,2.48845050345564,2.5381616734069303,2.6790579775295,3.12641871103554,3.53164912067797,3.31311143216792,3.5296977343652296,3.80536067505179,4.300704782175409,
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,2.24174504855854,2.37102793419455,2.38548031035938,2.54670532585294,2.34004808976757,2.16691593075371,2.31797997961997,2.68157196031353,3.4686547352721804,4.15944185738197,4.5386757883412905,5.04548990712499,6.01829775333271,7.028891141293331,6.26661614534983,5.98079665332848,6.23542356705777,5.64944361827599,5.80569510420866,5.76428795101075,4.9530656285085195,5.15969291801352,5.5319620157613505,6.09716993151776,
Cuba,CUB,0.56930052,0.69146584,0.813515089192025,0.998770965018094,1.14059573170732,1.3027415243902398,1.37895799025579,1.42061586746988,1.78447053246753,1.95844432876712,1.9912889861111098,2.0150254096385503,2.0953510235294104,2.22049405122235,2.40393836084235,2.2920490774102,2.42265746340293,2.5213935012081903,2.74589994722955,2.70234686658977,2.86454365691489,2.4316556025658502,2.2085858243243197,2.23672548648649,2.84483267567568,3.04298036512192,2.50173687,2.53659081,2.57363312,2.83646152,3.05654,3.16824,3.35905,3.59012,3.8203,4.26438361,5.27428,5.86039,6.08063,6.208,6.4328,6.899,7.3141,7.7148,8.0656,8.7133,9.137,9.6851,10.0023,
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303869960893855,0.313109608938548,0.31476162011173203,0.31584060335195496,0.31519107821229,0.312228793296089,0.31166101117318395,0.312790803785918,
Cyprus,CYP,,,,,,0.0489914760682807,0.0576090073715036,0.0734887973975806,0.0964026512197839,0.12887152095808402,0.21543112769485898,0.208749637377964,0.21592424167694202,0.21603640711902103,0.22782489531405803,0.24304119001919397,0.30907344632768396,0.37048138855054796,0.42787925972396496,0.45634826035502996,0.559113021766965,0.577019734848485,0.6912150456323339,0.6590291048292111,0.7425703928571429,0.993313324708926,1.00119184441656,0.9547818700114029,1.02486176470588,1.0497908306364598,0.998584448633365,1.0397897085610202,1.14202278846154,1.4547325028312599,1.73205525,1.84334112672553,2.0072786350520597,2.39687640295647,2.78446989893072,2.59453917754932,2.5732432719077303,2.75654690979955,2.49785134266992,2.39008726258467,2.31281147867676,1.97791501164984,2.08909364622537,2.26386082241301,2.4961988663202597,
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,4.0477403219517605,2.96755022695661,3.4590052812168404,4.06143501972353,4.75546745909328,5.97756970610399,6.69857654391937,6.17921611680011,6.64903721051262,6.48674831931315,6.16494928165201,6.75236422624009,8.19107719939155,9.96271402743805,11.9162172468268,13.6280689891224,15.5463807112889,18.9227050759595,23.5718586901129,20.6179982164402,20.747785791891896,22.7948349666354,20.7376427020815,20.940244499610397,20.7818330723835,18.682994054575897,19.509027240272896,21.591354503843,24.522588290336998,
Denmark,DNK,1.70754576,1.90857312524407,2.32323799519376,3.07306266633606,3.4160444798109904,4.047440621628209,4.45758924731183,4.9784338519456295,6.03629318536249,7.03662419692074,7.11275286999414,6.18778139652413,6.0412844678604,6.06447821760525,5.91052368537937,6.26585682873429,8.80787601038191,10.9414423928775,11.5552846616653,11.2409222182704,13.824728581585502,13.922468881419501,15.291565447888502,14.319562701460502,15.616238672452301,18.500688151506502,18.763234638798398,17.3537647058824,17.6991934992837,17.7965188354692,16.4158739097623,16.4791442543375,17.863516371743103,21.809603351700897,25.137300295438198,26.446733645717,28.2884947702966,31.942342450906605,35.3361038818383,32.124130369900605,32.199527940150205,34.4003137611271,32.714894381213696,34.3584391647927,35.29936316177079,30.2673068765972,31.3115929314339,32.9417067127816,35.567532908595204,
Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.204281716285639,0.22162008104847603,0.244548458305199,0.261858775714607,0.276686807224848,0.29559122282241695,
Dominica,DMA,,,,,,,,0.004587294740740739,0.00571302155555556,0.00550177588888889,0.0072804653333333295,0.00821073911111111,0.00895275766666667,0.00986651914814814,0.0109157070740741,0.011949193296296299,0.013516195851851898,0.0151868754444444,0.0171106184074074,0.0185137242962963,0.020142873,0.0219763222222222,0.0234058259259259,0.024552759259259302,0.0264375666666667,0.0274522148148148,0.0292286,0.0302989185185185,0.0322409851851852,0.0331759,0.0333468888888889,0.034020507407407405,0.0333195185185185,0.0343310666666667,0.0367199111111111,0.0364255074074074,0.0390250148148148,0.0421375851851852,0.045819018518518495,0.0489074333333333,0.049382440740740705,0.0501025296296296,0.0485998,0.0498296296296296,0.05202074074074071,0.0540737037037037,0.057622962962962904,0.0519837037037037,0.055089259259259296,
Dominican Republic,DOM,0.14855,0.16665,0.19874,0.23448,0.29257,0.35992,0.39515,0.45871,0.47344,0.54988,0.67613,0.75613,0.82674,0.92206,1.1594,0.504459294480499,0.612219812002892,0.582698709945901,0.537431492842536,0.668659305993691,0.7073675544808471,0.973432185402288,1.13562713359741,1.30810424,1.46642376666667,1.65986792790698,1.82416918573544,2.00179088293254,2.16725265627869,2.21375999861056,2.43051167291851,2.55993114493848,2.7362875602501098,2.16428828564247,2.26925744733467,3.61190472521794,3.8116351526286203,4.39654590698118,4.8122601589346905,4.82610795228544,5.38601874528829,5.80297738011283,6.06815358934288,6.26821587006381,6.71799562643268,7.116482672051401,7.57046479773087,7.999804597648981,8.55553903870355,
Ecuador,ECU,0.286250416999893,0.275422026302528,0.318598723484089,0.38917555519413793,0.659925942099605,0.773167725680982,0.909192430483477,1.1026346589501101,1.1922502170640499,1.41751660075774,1.7881514682878399,2.1810767209369497,1.9929853574609502,1.71524832143536,1.6912515183278298,1.71490945899827,1.5314143988062099,1.39454318822271,1.30518865523377,1.3890828707649299,1.52392781003502,1.69885352676338,1.8094238119059503,1.8938717358679298,2.27086733366683,2.44328844422211,2.52263931965983,2.8162053026513303,2.7981896948474203,1.9645272636318198,1.83277648824412,2.4468324,2.8548945,3.2432858,3.6591661,4.1507085,4.6802044,5.1007777,6.1762635,6.2519686,6.9555367,7.9276664,8.7924544,9.5129659,10.1726331,9.9290381,9.9937696,10.4295862,10.8398058,
"Egypt, Arab Rep.",EGY,0.8042200452147701,0.860928334608518,0.9299638055842809,1.00985346134411,0.9228963224600041,1.16321788689171,1.33159880834161,1.44008068759867,1.48117040630685,1.80205714285714,2.16699081770664,2.2136081081081103,2.76551724137931,3.09662398137369,3.39711889916147,3.9053502251073198,4.12535079513564,4.04556166535742,3.49801249290176,3.97562990499793,4.2978914311350405,3.7387836490528397,4.18559865194235,4.6578631452581,5.18979833926453,6.01592450604542,6.76297169811321,7.84365781710914,8.482880755608031,9.07107048068416,9.98385439600763,9.763200870985301,8.78506839786691,8.292450394263811,7.88451852934964,8.96857252302517,10.7484034870974,13.0478960092499,16.2818181818182,18.8982374700805,21.888832450475302,23.600185896001502,27.937275836183197,28.8586231501877,30.5529656458438,33.2698041030807,33.292783327803804,23.536912933771102,25.089476035123198,
El Salvador,SLV,0.113292,0.118612,0.126372,0.144232,0.166588,0.18841201,0.23282801,0.29416401,0.312796,0.34636399,0.35739599,0.34372002,0.33991891,0.35063478,0.36616834,0.38003686,0.37716632,0.39580458,0.418988,0.43722153,0.48175422040267296,0.52523424,0.58133993,0.66802692,0.7679384,0.89219471,0.95863278,1.02217059,1.09366699,1.1284197,1.17849277,1.22825336,1.26641903,1.32438922,1.37248109,1.46980014,1.59998864,1.70117509,1.798689,1.760162,1.8448,2.0284,2.1386,2.1991,2.2593,2.3438,2.4154,2.4928,2.6057,
Equatorial Guinea,GNQ,0.00663314285714286,0.0064946954756798,0.0065429198238708,0.00812032269138345,0.00941598627073691,0.0104295643388437,0.010365304993797,0.0103987520075827,,,0.00506428807737503,0.00367314228456914,0.0044294647733479,0.004444245694764,0.00503209144065688,0.00621185648495425,0.007640739675529641,0.009334584772703231,0.0100534663294927,0.00882659745843603,0.011211940654833101,0.0110906032075075,0.0134707184355541,0.0136047896155778,0.0100807001813926,0.014185336825681499,0.023246303643575897,0.044233784947437696,0.0370687618717326,0.062111788566850304,0.10459984964387199,0.146113902202954,0.18067427422731103,0.248474593509329,0.44107643386673295,0.821736909265224,1.00865286988604,1.30717187587373,1.97498935363204,1.50277951732187,1.62985420279965,2.1329395900871004,2.23896263293369,2.1942597765363097,2.1736500712963798,1.31801954351132,1.12331776194663,1.22899137293358,1.3432377049540198,
Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,0.0477101651648376,0.046787271475560305,0.0531688311688312,0.0578015625,0.0693535954190067,0.0686490090140141,0.074552615493283,0.06889213257120429,0.0706370815584416,0.0752368495512622,0.07293213666518611,0.0870247703182758,0.110905400543971,0.109842590074116,0.12111618796747999,0.131797449105691,0.13801888,0.18566955512195102,0.211703951219512,0.26077398373983696,,,,,,,,
Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,0.400698253506219,0.411673520680784,0.44978239181746704,0.478016985303681,0.514771122633003,0.566591723217266,0.576204812606474,0.569406984243988,0.625925825798944,0.7372457191296979,0.9877636517615179,1.2144397515528,1.40983263275712,1.70123217914942,2.24455829455242,2.4371299985352297,1.9744110447346501,1.9685033799418201,2.33948435290691,2.3192709238817,2.52714072386622,2.6773472961825298,2.30488642426072,2.39964514976139,2.67927578273154,3.07321445289795,
Ethiopia,ETH,,,,,,,,,,,,0.73249031884058,0.770767801932367,0.856789082125604,0.8096302367149759,0.9480840483091791,0.9848600869565219,1.0527338647343,1.0908935748792299,1.14765848792271,1.2175166763285,1.34638683574879,1.04929930776093,0.883071271390781,0.692795056455657,0.766398456790123,0.854793973062374,0.8589211390496121,0.781822490555071,0.770083348200615,0.8242392103680609,0.823132601647494,0.785080949816803,0.8623691300040791,1.01311872614421,1.24011394539738,1.52808618346024,1.9707616772799599,2.70669126352228,3.2437389116038,2.99337903343418,3.1952763089330003,4.33107214140829,4.76482111332183,5.56122282335179,6.45893349788013,7.42966184810882,8.17604411587556,8.435560475252991,
Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11078826408787,0.11202803818697901,0.10587027254395,0.114765463545922,0.12626698924595,0.149401156701125,0.168823755236935,0.172779269289133,0.198444541602206,0.229013354887301,0.243241599811695,0.22683877707101396,0.23204246012695398,0.249080783057351,0.23663012516184698,0.262704983708135,0.28507438752784,0.251809628561661,0.26891572708231204,,,
Fiji,FJI,0.021987848217356398,0.0247749327721267,0.0316650508967523,0.0425963359355326,0.0558589870903674,0.06842682808127509,0.0694552411718837,0.0719533137126662,0.08292394898441191,0.101974392724662,0.12025673594131998,0.123589983618067,0.119401544401544,0.112310727630285,0.117799741363384,0.11412101248266301,0.129022861682408,0.117790819197685,0.11099769279172199,0.118268657722645,0.133702478222702,0.13838438601247,0.153180306054558,0.163542612530808,0.182528515811762,0.197034772096992,0.21292667284258499,0.209399459721549,0.1656784779545,0.19421709991876498,0.168410974349338,0.166010234560309,0.184269148109196,0.23159357527165297,0.272750721292556,0.300672501478415,0.31027414510166396,0.34050506116872603,0.352318591955826,0.287062463568032,0.31405088359485,0.377453061565916,0.39720125705346704,0.419014320625611,0.48569632298399895,0.468254686308162,0.4930204219713039,0.5353404418664139,0.553675965887012,
Finland,FIN,1.13575172706682,1.2527405086672398,1.4743185402925199,1.9472363155438,2.48488213329132,2.94726237271699,3.18495142329589,3.34997991736757,3.62561607220217,4.44652553808579,5.36452024226968,5.244833287407,5.27975823362526,5.09735269000854,5.28888009497428,5.587586339217189,7.353155055125501,9.15947517922359,10.9058990760483,11.9012054870445,14.143834551391699,12.7773856785767,11.2532519246084,8.921411470802541,10.3299943084804,13.4189814814815,13.212917421693,12.691215210170698,13.4038718291055,13.521841039846601,12.5706651925557,12.9421029082774,13.9738377564465,17.127426636568803,19.711696051651398,20.4809103345355,21.6907539831891,25.605255954010396,28.4553976856599,25.2496526813004,24.9181190476369,27.5243697751011,25.8304834621605,27.128528062137303,27.4497230802958,23.4585368746272,24.0570297852344,25.4435041879238,27.674312051576397,
France,FRA,14.845635998582699,16.596661536640198,20.3494148244473,26.442987625221,28.555237315875605,36.0832186018051,37.2319038514067,41.0279486493715,50.6707848837209,61.395312981806995,70.1288419745421,61.555220277610104,58.4877732308614,55.986917979172,53.0683779929445,55.313841436706106,77.1470783218108,93.41733056859108,101.884704327717,102.521180341353,126.91796169136299,126.927682827578,140.146592317224,132.2815612694,139.398275047259,160.109475620975,160.56750865495601,145.288491795909,150.310873915944,149.264756019604,136.224894048277,137.646532438479,149.428665537361,184.04808126410802,211.574248820462,219.612610371844,231.859365198846,265.721324938407,291.838289146038,269.022228396777,264.260954893036,286.140817026461,268.38252250926297,281.107772570359,285.216576063027,243.82078962518398,247.12856070817202,258.62854065615096,277.75352392779797,
French Polynesia,PYF,0.025403599921719703,0.029661349687326904,0.032584325466712305,0.0431254103046477,0.055533798568299104,0.0690319754911192,0.073228614334291,0.079319318741557,0.10055732942076301,0.121503177526795,0.136215152368993,0.12799728663817198,0.128646264263697,0.13358952863918,0.137899140337881,0.150723077889921,0.230151471729807,0.25431991483892996,0.268747282962988,0.26364615171051997,0.318120630481549,0.326736760989528,0.35582151102480897,0.369460039989225,0.352227232140766,0.39823748459270897,0.395469687374892,0.35670625118729293,0.377516079738928,0.379701606869688,0.34475431379415,,,,,,,,,,,,,,,,,,,
Gabon,GAB,0.032380247548102904,0.038168707305860194,0.0430508357724,0.0722780701123338,0.154421600398425,0.21575929366073102,0.300940997090463,0.28093490741771104,0.23894792691883202,0.303025111635966,0.427963793385136,0.386226912692681,0.36180078444490793,0.339127573131859,0.356145156223576,0.33399147593727496,0.340363819357905,0.32817970386656603,0.38345033783549703,0.41864114574569394,0.595229376584468,0.540291995693831,0.559239084852648,0.43786450810176897,0.41908193140295796,0.495884590634769,0.569404033682571,0.532681685899586,0.448341711983928,0.46629920362073,0.5067865320797901,0.501887417918704,0.531038115135952,0.649730566209274,0.775629357498077,0.9578973591009581,1.03184244643377,1.2438956756445498,1.5508574820351602,1.20651382727538,1.43585843003006,1.8186478119958198,1.7171447372333402,1.75907451621326,1.8179752009748902,1.4377324797636999,1.40143696417689,1.48926096931667,1.6853589311413901,
"Gambia, The",GMB,0.0052296836749388,0.0055728608974983,0.0059161544995752794,0.0075187969924812,0.00957975334619206,0.011518252212389399,0.011218946848182601,0.013809424334932398,0.0171836793402694,0.020711438254607098,0.024108070889018,0.0218764445784343,0.0216051495959817,0.021344656257106,0.017733880193075,0.022572485169110697,0.0185646209386282,0.0220626484224811,0.026667312622980097,0.028411969249432997,0.031708337352455894,0.0690314321374999,0.0714255460503389,0.0755042548055824,0.0746491692583857,0.0785996982492168,0.084823710856163,0.08036307425344599,0.08402852646315451,0.081472346008372,0.0782915402421095,0.06874088046305268,0.0578236035104279,0.0487038821611959,0.0961900106892751,0.102770225438664,0.105411342670947,0.127970474482781,0.15617634370325,0.145014038597229,0.154329239254605,0.140969455390934,0.141500623809509,0.13756089561038598,0.12294606019217401,0.137817686831568,0.14672559234902402,0.150495495789304,0.163282319895828,
Georgia,GEO,,,,,,,,,,,,,,,,,,,,,0.775350186776095,0.635761589403974,0.369032896364086,0.270118133130816,0.251387058673344,0.269373186597036,0.309493518676896,0.351052023121387,0.361349817454701,0.28000263391261704,0.305747528878105,0.321948866377231,0.33957280138452395,0.39912848953721397,0.5125365191986639,0.641082363325426,0.7745394293417209,1.01728823705477,1.2795076469009898,1.07668362765639,1.2243505582674101,1.51074414467833,1.64884030763641,1.7189491403150199,1.7627060089482898,1.4953950557440598,1.51417585667808,1.62429567642957,1.75996606290202,
Germany,DEU,21.5838448404852,24.9985055651592,29.980154223149103,39.837402224661496,44.5303484014814,49.0636517529215,51.9754453161411,60.049823810326004,74.046998315482,88.13451763952621,95.0290856574134,80.0472055214193,77.65764392681551,77.06843232477979,72.5111123771562,73.2534886726016,104.625937512384,129.81761054407,140.123322552623,139.89674362841998,177.167120735988,186.894519740719,213.157169693175,207.13237903702802,220.507412317705,258.579227514672,249.724460618664,221.19896232799502,223.89907747026803,219.42041338163202,194.314538419016,194.410738255034,206.862412949369,249.612866817156,280.918798112739,284.580276085064,299.219671308493,342.122912674514,373.002783067233,339.77910530702997,339.635407566373,374.440860268394,352.734494413983,373.274344621892,388.392015529226,336.054997388858,346.679006501183,365.674941447708,394.76201625029597,
Ghana,GHA,0.22150294503805,0.241710770825317,0.211229294464142,0.246549295774648,0.28944099378882,0.281010638297872,0.276525423728814,0.318942857142857,0.3662478184991271,0.40202279202279206,0.444522821576763,0.42224416149743205,0.40359943977591,0.40572750428290294,0.441227984344423,0.450434214943471,0.5727602644714721,0.507482993197279,0.519784097913416,0.5251764264268021,0.5889174825486999,0.659654619565217,0.6413901601830659,0.596625577812018,0.544456066945607,0.64651376146789,0.6934984709480121,0.689130859375,0.748096885813149,0.771935483870968,0.498302440814828,0.531490995392992,0.61663301362948,0.763240655283803,0.8881368538076709,1.07316341167384,2.04096685215494,2.47588197177074,2.85268910104925,2.59778478137422,3.21747729559748,3.9566292432861503,4.19397289787281,6.32772169285093,5.36011266639079,4.91818547982552,5.50097306000307,5.8996776237760296,6.55564640481539,
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,1.31398625,1.45917556818182,1.6885506818181801,2.23478446490219,2.53513056818182,2.85258724760893,3.11528404850746,3.6176233117483805,4.42702031539889,5.448187580496779,5.68296634692246,5.23465073800738,5.46179913265306,4.94288726780186,4.80200247883918,4.78208509745867,5.637959371957161,6.56527511323603,7.62612784049964,7.91690436424675,9.78910909286328,10.5143232379884,11.622467304254599,10.8809058858502,11.660180210674199,13.6878366230328,14.5861612825595,14.315760002495901,14.442817283523599,14.2540728958023,13.0133845771144,13.619135346756199,15.3830947016751,20.192427031602698,24.052126098832897,24.778300186544,27.331773704679502,31.8497936901177,35.446080254870395,33.0000252153376,29.9361576558217,28.779782209317798,24.5670666639047,23.9862011450103,23.702957926072198,19.659135376122602,19.522244351293697,20.3085551429132,21.8031844583994,
Greenland,GRL,0.00695200266666667,0.00885709528688524,0.010610117565798001,0.0140153748243656,0.016991894862918203,0.0211194305702999,0.024078041356493,0.028226937300106603,0.0355989047256374,0.0420642463409998,0.0476055288418886,0.0435746974759244,0.0402405069367769,0.0416183706943685,0.037937160844292495,0.041287607111849305,0.0603015696452849,0.0787392365831908,0.0898611007947709,0.09297967223878961,0.10189703648644301,0.10164933948253,0.10379218369477,0.09272197288668858,0.10058799484325401,0.120894616592889,0.11975097866763199,0.107214777803013,0.11498627029608399,0.11315615951377499,0.10680308297559099,0.10861729225741301,0.11691387893143498,0.155875343443083,0.182248668858807,0.18498057329620302,0.201309948207439,0.22498117089479605,0.249910751064122,0.25299483295715297,0.250315606052524,0.26844673757147897,0.260966767371601,0.268495272688425,0.284204899777283,0.24991156230027198,0.270714678313056,,,
Grenada,GRD,,,,,,,,0.007149449518518521,0.00883223862962963,0.0102244362222222,0.011090045703703701,0.011565191888888899,0.012543559,0.0131803552222222,0.014553331074074098,0.0167728455185185,0.018758952259259297,0.021500956962963,0.0236357523703704,0.0267327642222222,0.027809876296296297,0.030075788888888903,0.0310160444444444,0.0309812185185185,0.0325111814814815,0.0342172518518519,0.0366911444444444,0.0392190592592593,0.0445903592592593,0.048200937037037005,0.052004437037037006,0.052044418518518494,0.054033692592592594,0.05910184074074071,0.05991185925925929,0.0695370296296296,0.0698700666666667,0.07586835925925929,0.0825976037037037,0.0771275555555555,0.0771013259259259,0.0778655925925926,0.0799882259259259,0.0842620111111111,0.0911497407407407,0.0997007925925926,0.10616312222222199,0.11268822962962999,0.118592592592593,
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3385,0.356,0.3857,0.4197,0.4213,0.4375,0.4621,0.4781,0.4895,0.4928,0.5199,0.5336,0.5538,0.571,0.5795,0.5851,0.592,
Guatemala,GTM,0.1904,0.19848,0.21013,0.25692001,0.31614999,0.36459,0.43653002,0.54805002,0.60706002,0.69026002,0.78787,0.86075003,0.87169997,0.90500004,0.94700001,0.972165208695652,0.723196351598173,0.708439984,0.7841602824427479,0.841072436079546,0.7650125217352529,0.9406097735091171,1.04408421653193,1.13999424530646,1.29832355682292,1.46554044332771,1.56748356153139,1.77900262216139,1.93954919929939,1.83184122513642,1.9288827158903499,1.8702802522077702,2.07764037741156,2.19174306942538,2.3965275794374903,2.72113771073763,3.0231249625128203,3.4113107372317,3.91364366137566,3.77336097946481,4.13380086127727,4.76547838518252,5.03884609247345,5.38511534466959,5.87223239181604,6.3767597193917505,6.86636495217042,7.562008192817,7.84604479199915,
